Time,keypoints,bboxes,bbox_labels,num_push_ups,frame_count,expected_pose,elbow_angle,shoulder_keypoint,elbow_keypoint,wrist_keypoint,filename
15:44:41,"[[[ 0.18002677  0.60320264]
  [ 0.17339675  0.5850733 ]
  [ 0.17288928  0.58727086]
  [ 0.19553977  0.5455789 ]
  [ 0.19465901  0.551034  ]
  [ 0.26510274  0.5098364 ]
  [ 0.26327425  0.52710414]
  [ 0.3574683   0.38335216]
  [ 0.35411662  0.56944644]
  [ 0.35260826  0.68735766]
  [ 0.35190532  0.6900211 ]
  [ 0.5944632   0.5317335 ]
  [ 0.5911559   0.55534333]
  [ 0.8569754   0.5739983 ]
  [ 0.85089844  0.57973915]
  [ 0.961614    0.5451661 ]
  [-1.         -1.        ]]]",[[0.17288928 0.38335216 0.961614   0.6900211 ]],['person'],5.5,236,up,51.47897017921876,,"(457, 276)","(451, 494)",push_ups.mp4
15:44:41,"[[[ 0.16570053  0.6222316 ]
  [ 0.16601562  0.5909928 ]
  [ 0.17231484  0.5932747 ]
  [ 0.19600712  0.5481574 ]
  [ 0.19872329  0.5500514 ]
  [ 0.26926976  0.5175651 ]
  [ 0.27208042  0.5366142 ]
  [ 0.35745096  0.38250515]
  [ 0.3614849   0.6331404 ]
  [ 0.35237667  0.68881345]
  [ 0.3515465   0.6959343 ]
  [ 0.5992079   0.5241828 ]
  [ 0.5996965   0.543969  ]
  [ 0.8799092   0.5698634 ]
  [ 0.8507826   0.57828987]
  [ 0.95855004  0.54294133]
  [-1.         -1.        ]]]",[[0.16570053 0.38250515 0.95855004 0.6959343 ]],['person'],5.5,237,up,47.79475008900389,"(344, 372)","(457, 275)","(451, 495)",push_ups.mp4
15:44:41,"[[[ 0.16597494  0.62314785]
  [ 0.16388345  0.58878857]
  [ 0.16464724  0.59125614]
  [ 0.19897546  0.539904  ]
  [ 0.20080471  0.54496944]
  [ 0.27058738  0.49783084]
  [ 0.26837644  0.5042392 ]
  [ 0.35846776  0.37792632]
  [ 0.36470032  0.50155807]
  [ 0.35196298  0.6941767 ]
  [ 0.3540942   0.6658455 ]
  [ 0.5969574   0.531082  ]
  [ 0.59848696  0.5388015 ]
  [ 0.8785666   0.56713754]
  [ 0.8503563   0.57929945]
  [ 0.9629252   0.5427324 ]
  [-1.         -1.        ]]]",[[0.16388345 0.37792632 0.9629252  0.6941767 ]],['person'],5.5,238,up,50.46248701273057,"(346, 358)","(458, 272)","(450, 499)",push_ups.mp4
15:44:41,"[[[ 0.1807691   0.5944887 ]
  [ 0.17426601  0.564361  ]
  [ 0.17642005  0.5652564 ]
  [ 0.19659348  0.52032405]
  [ 0.20412849  0.51899225]
  [ 0.27251747  0.47119942]
  [ 0.2828273   0.47412327]
  [ 0.3579794   0.37570414]
  [ 0.36462235  0.5184323 ]
  [ 0.35138428  0.6959504 ]
  [ 0.3572698   0.68455744]
  [ 0.598128    0.51540697]
  [ 0.6021444   0.52365535]
  [ 0.8796346   0.5659614 ]
  [ 0.85521466  0.5667233 ]
  [ 0.9619536   0.5301344 ]
  [-1.         -1.        ]]]",[[0.17426601 0.37570414 0.9619536  0.6959504 ]],['person'],5.5,239,up,55.66989813718356,"(348, 339)","(458, 270)","(449, 501)",push_ups.mp4
15:44:41,"[[[ 0.16981432  0.5782241 ]
  [ 0.16352765  0.5478282 ]
  [ 0.1648677   0.54623556]
  [ 0.19630441  0.50555456]
  [ 0.19629446  0.5023916 ]
  [ 0.29531106  0.45092928]
  [ 0.2852893   0.4751454 ]
  [ 0.35703474  0.3760281 ]
  [ 0.36900598  0.521223  ]
  [ 0.35146153  0.69816834]
  [ 0.36001992  0.6881615 ]
  [ 0.6062584   0.50964266]
  [ 0.60946035  0.5252034 ]
  [ 0.8833072   0.5540514 ]
  [ 0.8678674   0.5528313 ]
  [ 0.96344936  0.52850085]
  [-1.         -1.        ]]]",[[0.16352765 0.3760281  0.96344936 0.69816834]],['person'],5.5,240,up,54.00571599929157,"(377, 324)","(457, 270)","(449, 502)",push_ups.mp4
15:44:41,"[[[ 0.1780784   0.5623315 ]
  [ 0.1668099   0.53072405]
  [ 0.17527717  0.5294034 ]
  [ 0.19664522  0.48781854]
  [ 0.20727463  0.48601237]
  [ 0.29544497  0.4297513 ]
  [ 0.28666472  0.47425753]
  [ 0.35756484  0.36490124]
  [ 0.38360524  0.54935724]
  [ 0.34977296  0.69711363]
  [ 0.36113825  0.69375265]
  [ 0.613917    0.49411556]
  [ 0.6154694   0.51114833]
  [ 0.9168495   0.5250966 ]
  [ 0.86599344  0.62858355]
  [ 0.96123046  0.52867776]
  [-1.         -1.        ]]]",[[0.1668099  0.36490124 0.96123046 0.69711363]],['person'],5.5,241,up,56.85411724748186,"(378, 309)","(457, 262)","(447, 501)",push_ups.mp4
15:44:41,"[[[ 0.18348739  0.5715018 ]
  [ 0.17717727  0.5339584 ]
  [ 0.18116286  0.53330344]
  [ 0.2070843   0.4843253 ]
  [ 0.2102056   0.4868742 ]
  [ 0.2825958   0.42678633]
  [ 0.29622477  0.46993852]
  [ 0.3516988   0.36010122]
  [ 0.3965965   0.55140555]
  [ 0.3484964   0.7011685 ]
  [ 0.36091003  0.7020783 ]
  [ 0.6129906   0.46539447]
  [ 0.6125506   0.4808477 ]
  [ 0.9044628   0.52399325]
  [ 0.86522907  0.5963643 ]
  [ 0.96898437  0.5261696 ]
  [-1.         -1.        ]]]",[[0.17717727 0.36010122 0.96898437 0.7020783 ]],['person'],5.5,242,up,60.72550976834697,"(361, 307)","(450, 259)","(446, 504)",push_ups.mp4
15:44:41,"[[[0.1917949  0.55677426]
  [0.18210669 0.52574855]
  [0.1866999  0.5256362 ]
  [0.214463   0.4715001 ]
  [0.21868743 0.47608718]
  [0.2981172  0.4030361 ]
  [0.29813007 0.48407546]
  [0.35267538 0.35624915]
  [0.36736023 0.5617543 ]
  [0.351681   0.6990265 ]
  [0.3581937  0.7022738 ]
  [0.61713    0.44261712]
  [0.6126424  0.45743608]
  [0.8671214  0.53644466]
  [0.8533731  0.5679276 ]
  [0.97259325 0.52710676]
  [0.9866899  0.5528169 ]]]",[[0.18210669 0.35624915 0.9866899  0.7022738 ]],['person'],5.5,243,up,63.86152654918741,"(381, 290)","(451, 256)","(450, 503)",push_ups.mp4
15:44:41,"[[[0.19322984 0.527956  ]
  [0.18188909 0.49515235]
  [0.18932058 0.49580204]
  [0.21117368 0.44280025]
  [0.21564014 0.45021704]
  [0.32925877 0.34348398]
  [0.29259276 0.45518932]
  [0.3558686  0.35568663]
  [0.36351672 0.5599673 ]
  [0.35033202 0.7016598 ]
  [0.35223076 0.7023802 ]
  [0.62258875 0.414861  ]
  [0.6166835  0.45580968]
  [0.88452166 0.5224962 ]
  [0.8595913  0.5647231 ]
  [0.97000515 0.5146699 ]
  [0.97657716 0.5516484 ]]]",[[0.18188909 0.34348398 0.97657716 0.7023802 ]],['person'],5.5,244,up,103.21617936785668,"(421, 247)","(455, 256)","(448, 505)",push_ups.mp4
15:44:41,"[[[0.19660255 0.49967095]
  [0.18809411 0.46642134]
  [0.192349   0.46764183]
  [0.22198299 0.4123576 ]
  [0.22338814 0.41715267]
  [0.34044296 0.3239537 ]
  [0.2974399  0.39338714]
  [0.3686125  0.47031555]
  [0.3544907  0.52799714]
  [0.35116348 0.6995449 ]
  [0.3539536  0.6991366 ]
  [0.62876385 0.39924043]
  [0.6182908  0.42256433]
  [0.88588625 0.5117612 ]
  [0.8648347  0.5136567 ]
  [0.97315973 0.50835556]
  [0.97093534 0.51034236]]]",[[0.18809411 0.3239537  0.97315973 0.6995449 ]],['person'],5.5,245,up,153.48071221535733,"(435, 233)","(471, 338)","(449, 503)",push_ups.mp4
15:44:41,"[[[0.19901662 0.47080544]
  [0.18998596 0.4385803 ]
  [0.19317548 0.4390343 ]
  [0.2249177  0.38460672]
  [0.22360969 0.38686275]
  [0.33974212 0.30280334]
  [0.33464682 0.3068602 ]
  [0.37864622 0.48236975]
  [0.37870726 0.50816727]
  [0.34889072 0.70013326]
  [0.3680367  0.6923343 ]
  [0.62700546 0.377775  ]
  [0.62104106 0.39244196]
  [0.8724892  0.50875664]
  [0.8559037  0.5122838 ]
  [0.9767032  0.5050855 ]
  [0.97287476 0.5077775 ]]]",[[0.18998596 0.30280334 0.9767032  0.70013326]],['person'],5.5,246,up,145.20772050535155,"(434, 218)","(484, 347)","(446, 504)",push_ups.mp4
15:44:41,"[[[0.20136559 0.45896053]
  [0.19226575 0.42552784]
  [0.19744131 0.42931214]
  [0.2322905  0.36184382]
  [0.23271842 0.36815953]
  [0.33262524 0.27371842]
  [0.35461485 0.29468048]
  [0.387519   0.47748116]
  [0.41870862 0.5177709 ]
  [0.35450715 0.6948709 ]
  [0.41749942 0.6902739 ]
  [0.62154424 0.35321808]
  [0.62062037 0.37503076]
  [0.86659676 0.5012902 ]
  [0.8534954  0.50505173]
  [0.98169714 0.50485086]
  [0.98378354 0.5302794 ]]]",[[0.19226575 0.27371842 0.98378354 0.6948709 ]],['person'],5.5,247,up,138.74942190168954,"(425, 197)","(496, 343)","(453, 500)",push_ups.mp4
15:44:42,"[[[0.2105696  0.44008532]
  [0.19944507 0.40225774]
  [0.20147729 0.4127118 ]
  [0.23444471 0.32542917]
  [0.22934979 0.34058097]
  [0.34076652 0.23664774]
  [0.33752313 0.35642168]
  [0.3938253  0.47150573]
  [0.4062445  0.51985306]
  [0.3545051  0.6955007 ]
  [0.42036408 0.689732  ]
  [0.6248887  0.33261976]
  [0.6226803  0.36469078]
  [0.8517348  0.4980607 ]
  [0.84223557 0.50181395]
  [0.98332834 0.5042676 ]
  [0.987742   0.52696174]]]",[[0.19944507 0.23664774 0.987742   0.6955007 ]],['person'],5.5,248,up,140.50513041518983,"(436, 170)","(504, 339)","(453, 500)",push_ups.mp4
15:44:42,"[[[0.20858328 0.3952526 ]
  [0.19915703 0.354752  ]
  [0.19953997 0.36160517]
  [0.23621522 0.28720704]
  [0.2324827  0.30833852]
  [0.3443393  0.20640072]
  [0.34591028 0.37167302]
  [0.38803875 0.44469246]
  [0.4383693  0.5168757 ]
  [0.3589068  0.68824303]
  [0.42695427 0.68643814]
  [0.6300716  0.30376998]
  [0.6247547  0.363404  ]
  [0.8422586  0.48632678]
  [0.8239519  0.5060637 ]
  [0.9812371  0.49235758]
  [0.9898621  0.5273554 ]]]",[[0.19915703 0.20640072 0.9898621  0.68824303]],['person'],5.5,249,up,140.50513041518983,"(440, 148)",,"(459, 495)",push_ups.mp4
15:44:42,"[[[0.2204046  0.37733018]
  [0.20749825 0.34343466]
  [0.2086397  0.34862313]
  [0.24308059 0.26785007]
  [0.24365681 0.27794477]
  [0.35097343 0.19019686]
  [0.34986785 0.34933436]
  [0.38332713 0.44192788]
  [0.42628324 0.5105051 ]
  [0.35704237 0.6847123 ]
  [0.42365783 0.6847106 ]
  [0.63870656 0.29247662]
  [0.6284827  0.36068887]
  [0.84417135 0.48104027]
  [0.8216425  0.5046917 ]
  [0.9816964  0.49123332]
  [0.9894244  0.5283932 ]]]",[[0.20749825 0.19019686 0.9894244  0.6847123 ]],['person'],6.0,250,down,156.5657381605216,"(449, 136)","(490, 318)","(457, 492)",push_ups.mp4
15:44:42,"[[[0.21987809 0.35627973]
  [0.20681046 0.32016736]
  [0.21068308 0.32383853]
  [0.24564585 0.24339382]
  [0.2520079  0.25310764]
  [0.35310403 0.17567994]
  [0.35368097 0.33072558]
  [0.3901198  0.41033107]
  [0.42747742 0.5024882 ]
  [0.3583255  0.68111   ]
  [0.4292785  0.6841362 ]
  [0.63721323 0.28175676]
  [0.629038   0.33405823]
  [0.8381833  0.4791263 ]
  [0.8435405  0.47473404]
  [0.97810847 0.47908807]
  [0.99091285 0.53445995]]]",[[0.20681046 0.17567994 0.99091285 0.6841362 ]],['person'],6.0,251,down,152.27034957498782,"(451, 126)","(499, 295)","(458, 490)",push_ups.mp4
15:44:42,"[[[0.22236726 0.3395073 ]
  [0.20816833 0.2985308 ]
  [0.21388577 0.30297866]
  [0.24992384 0.22789247]
  [0.25417727 0.23427929]
  [0.35501578 0.16840395]
  [0.3656063  0.31072137]
  [0.38974026 0.42147   ]
  [0.41922194 0.49380574]
  [0.35766348 0.6787933 ]
  [0.42262748 0.6839062 ]
  [0.6398012  0.25582042]
  [0.62573284 0.31726635]
  [0.83237195 0.46831143]
  [0.820182   0.47977036]
  [0.97965676 0.47423533]
  [0.9923631  0.5285117 ]]]",[[0.20816833 0.16840395 0.9923631  0.6839062 ]],['person'],6.0,252,down,153.91304050772115,"(454, 121)","(498, 303)","(457, 488)",push_ups.mp4
15:44:42,"[[[0.22631697 0.32199103]
  [0.21229914 0.28233254]
  [0.21756443 0.28754142]
  [0.2524659  0.2164246 ]
  [0.25488093 0.21935773]
  [0.35753164 0.17063035]
  [0.37561452 0.2755486 ]
  [0.3800841  0.43899187]
  [0.4231538  0.4823061 ]
  [0.35630572 0.68030787]
  [0.42766538 0.6848623 ]
  [0.6566753  0.27228314]
  [0.638606   0.31523618]
  [0.8434733  0.4597607 ]
  [0.8337184  0.48015413]
  [0.9813244  0.47684374]
  [0.9908219  0.5354145 ]]]",[[0.21229914 0.17063035 0.9908219  0.6848623 ]],['person'],6.0,253,down,161.66026962248532,"(457, 122)","(486, 316)","(456, 489)",push_ups.mp4
15:44:42,"[[[0.22797443 0.31763917]
  [0.21417275 0.27794883]
  [0.21802399 0.2854029 ]
  [0.2522469  0.21043178]
  [0.2555943  0.21476585]
  [0.35542184 0.16332884]
  [0.37400636 0.27475047]
  [0.38583556 0.428439  ]
  [0.42265308 0.4797157 ]
  [0.35612231 0.6797712 ]
  [0.4294741  0.6852737 ]
  [0.6484767  0.24703613]
  [0.63719165 0.3135034 ]
  [0.8453411  0.45796302]
  [0.82148355 0.48160997]
  [0.97928935 0.47515863]
  [0.9875586  0.51655865]]]",[[0.21417275 0.16332884 0.9875586  0.6852737 ]],['person'],6.0,254,down,156.60275497599542,"(454, 117)","(493, 308)","(455, 489)",push_ups.mp4
15:44:42,"[[[0.23144373 0.31867838]
  [0.2154106  0.27909312]
  [0.21979113 0.28533262]
  [0.25229436 0.20683834]
  [0.25503197 0.21039061]
  [0.35591212 0.16714537]
  [0.37634897 0.27065834]
  [0.37775785 0.43967178]
  [0.418692   0.4762532 ]
  [0.35510316 0.6814891 ]
  [0.42429543 0.6847142 ]
  [0.6588464  0.27176026]
  [0.63739634 0.31814045]
  [0.845675   0.45725542]
  [0.8096145  0.49718082]
  [0.97809124 0.47391504]
  [0.986567   0.5154536 ]]]",[[0.2154106  0.16714537 0.986567   0.6847142 ]],['person'],6.0,255,down,162.40757543781842,"(455, 120)","(483, 316)","(454, 490)",push_ups.mp4
15:44:42,"[[[0.23164555 0.31724465]
  [0.21638934 0.27819356]
  [0.22004546 0.28513315]
  [0.25444916 0.20642851]
  [0.2566141  0.21084048]
  [0.36071795 0.16037904]
  [0.38260984 0.2638542 ]
  [0.38313913 0.42976418]
  [0.4173677  0.47591934]
  [0.35527605 0.6817219 ]
  [0.42401844 0.68458897]
  [0.6503723  0.24982159]
  [0.6367163  0.31419474]
  [0.84555036 0.45661852]
  [0.8194305  0.494268  ]
  [0.9778877  0.47348535]
  [0.9865072  0.5155787 ]]]",[[0.21638934 0.16037904 0.9865072  0.68458897]],['person'],6.0,256,down,160.24907627384422,"(461, 115)","(490, 309)","(454, 490)",push_ups.mp4
15:44:42,"[[[0.23086315 0.31867978]
  [0.21745025 0.28125128]
  [0.22193441 0.28682986]
  [0.25579447 0.20776363]
  [0.25839934 0.21258597]
  [0.35837173 0.16091676]
  [0.3755117  0.2730144 ]
  [0.38380864 0.42840976]
  [0.4174161  0.47860232]
  [0.35528827 0.68228877]
  [0.4240623  0.68525535]
  [0.64893067 0.24975641]
  [0.63580006 0.31569427]
  [0.844054   0.45655602]
  [0.80979836 0.4963635 ]
  [0.9789272  0.47532356]
  [0.98716706 0.51742226]]]",[[0.21745025 0.16091676 0.98716706 0.68525535]],['person'],6.0,257,down,158.8668411855201,"(458, 115)","(491, 308)","(454, 491)",push_ups.mp4
15:44:42,"[[[0.23207276 0.3231716 ]
  [0.21563175 0.28281718]
  [0.22210227 0.2920363 ]
  [0.25462365 0.21089262]
  [0.25808057 0.21466203]
  [0.36065426 0.1591403 ]
  [0.38050303 0.28834924]
  [0.3790502  0.44021046]
  [0.41881743 0.4859649 ]
  [0.35516363 0.6840753 ]
  [0.42500272 0.6867352 ]
  [0.6510831  0.2500102 ]
  [0.63935    0.3309963 ]
  [0.84424096 0.45621303]
  [0.8088589  0.4992842 ]
  [0.97888494 0.47613358]
  [0.9889394  0.53022265]]]",[[0.21563175 0.1591403  0.9889394  0.6867352 ]],['person'],6.0,258,down,163.23493640436433,"(461, 114)","(485, 316)","(454, 492)",push_ups.mp4
15:44:42,"[[[0.23271184 0.32380375]
  [0.2168168  0.28560835]
  [0.22156133 0.29239613]
  [0.25336522 0.21126097]
  [0.25622576 0.21777521]
  [0.35895616 0.161343  ]
  [0.38038832 0.2878823 ]
  [0.3779046  0.4410615 ]
  [0.41802773 0.48449153]
  [0.35569173 0.682254  ]
  [0.42293486 0.6860754 ]
  [0.64866024 0.25924003]
  [0.636842   0.31961933]
  [0.84274936 0.46012998]
  [0.8195965  0.49441123]
  [0.9803094  0.4773321 ]
  [0.99002504 0.5298092 ]]]",[[0.2168168  0.161343   0.99002504 0.6860754 ]],['person'],6.0,259,down,164.04930959686172,"(459, 116)","(483, 317)","(455, 491)",push_ups.mp4
15:44:42,"[[[0.23065816 0.32378232]
  [0.21697395 0.2859135 ]
  [0.22111061 0.29293644]
  [0.25423044 0.22006151]
  [0.25488675 0.22506724]
  [0.35966802 0.16690907]
  [0.37211868 0.3023799 ]
  [0.3818072  0.41693634]
  [0.42816633 0.4913896 ]
  [0.3566234  0.6785139 ]
  [0.42115948 0.685135  ]
  [0.6386621  0.25645214]
  [0.62579334 0.33291888]
  [0.84380114 0.46796325]
  [0.8101476  0.4995886 ]
  [0.97759074 0.47771126]
  [0.98968226 0.53026175]]]",[[0.21697395 0.16690907 0.98968226 0.685135  ]],['person'],6.0,260,down,161.498292361366,"(460, 120)","(488, 300)","(456, 488)",push_ups.mp4
15:44:42,"[[[0.22830266 0.33645478]
  [0.21263607 0.29745284]
  [0.21622728 0.29972237]
  [0.24891508 0.2274411 ]
  [0.2527689  0.2342763 ]
  [0.35711926 0.1696465 ]
  [0.3744232  0.28805828]
  [0.37857202 0.42463836]
  [0.4245046  0.48686573]
  [0.35708863 0.6811661 ]
  [0.4250085  0.6848386 ]
  [0.64006245 0.27809274]
  [0.62659174 0.3330689 ]
  [0.8427697  0.4743219 ]
  [0.8221218  0.49794704]
  [0.9773032  0.47696644]
  [0.9909887  0.52861106]]]",[[0.21263607 0.1696465  0.9909887  0.6848386 ]],['person'],6.0,261,down,163.3036120812444,"(457, 122)","(484, 305)","(457, 490)",push_ups.mp4
15:44:43,"[[[0.22543465 0.3522959 ]
  [0.2087221  0.31517696]
  [0.21454069 0.3188812 ]
  [0.2445519  0.24486741]
  [0.25210834 0.25278726]
  [0.3521354  0.17258959]
  [0.37074906 0.3051129 ]
  [0.37956256 0.42573756]
  [0.43568474 0.4974902 ]
  [0.35728896 0.6837334 ]
  [0.43266228 0.6856131 ]
  [0.6494769  0.2996102 ]
  [0.64051884 0.34832534]
  [0.84451044 0.4855992 ]
  [0.82142365 0.5230112 ]
  [0.98002565 0.49207324]
  [0.98954964 0.52912986]]]",[[0.2087221  0.17258959 0.98954964 0.6856131 ]],['person'],6.0,262,down,160.55358337417667,"(450, 124)","(485, 306)","(457, 492)",push_ups.mp4
15:44:43,"[[[0.23130424 0.3678349 ]
  [0.21412545 0.3351133 ]
  [0.21839125 0.33847195]
  [0.24128588 0.26182014]
  [0.24727124 0.27131423]
  [0.34897938 0.1828388 ]
  [0.36869717 0.28702655]
  [0.38119918 0.43851277]
  [0.43822712 0.4897374 ]
  [0.35675913 0.691737  ]
  [0.43156773 0.6859275 ]
  [0.6393522  0.30360344]
  [0.6373428  0.344709  ]
  [0.83624226 0.49015024]
  [0.83559084 0.4989277 ]
  [0.9806106  0.49232575]
  [0.98945385 0.5269872 ]]]",[[0.21412545 0.1828388  0.98945385 0.691737  ]],['person'],6.0,263,down,157.8236565221395,"(446, 131)","(487, 315)","(456, 498)",push_ups.mp4
15:44:43,"[[[0.23188256 0.3742961 ]
  [0.22005948 0.33979008]
  [0.22074248 0.34731054]
  [0.24691288 0.27829093]
  [0.24458486 0.29297024]
  [0.3490134  0.20369282]
  [0.35728765 0.30856085]
  [0.37776405 0.44745085]
  [0.42951235 0.50275314]
  [0.35732844 0.6935287 ]
  [0.42985785 0.68580425]
  [0.6343602  0.33018258]
  [0.6296704  0.36096618]
  [0.85010165 0.5021038 ]
  [0.80335104 0.55732214]
  [0.9817527  0.50289917]
  [0.99080914 0.53713375]]]",[[0.22005948 0.20369282 0.99080914 0.6935287 ]],['person'],6.0,264,down,159.7711829795183,"(446, 146)","(483, 322)","(457, 499)",push_ups.mp4
15:44:43,"[[[0.22707677 0.37340555]
  [0.22833021 0.3286537 ]
  [0.21866295 0.348165  ]
  [0.25819567 0.27487007]
  [0.23578344 0.30904996]
  [0.34452492 0.22141458]
  [0.33353418 0.3263731 ]
  [0.3850689  0.45525154]
  [0.42452615 0.5091088 ]
  [0.35622552 0.6915066 ]
  [0.43152124 0.68617976]
  [0.6278242  0.35619393]
  [0.6248951  0.3770186 ]
  [0.84910446 0.5178988 ]
  [0.84920937 0.5099853 ]
  [0.97900707 0.5052852 ]
  [0.98092145 0.51586795]]]",[[0.21866295 0.22141458 0.98092145 0.6915066 ]],['person'],6.0,265,down,159.7711829795183,"(440, 159)",,"(455, 497)",push_ups.mp4
15:44:43,"[[[0.231892   0.41290912]
  [0.22758964 0.3831478 ]
  [0.2215092  0.39486092]
  [0.26212505 0.31212792]
  [0.23791015 0.3499958 ]
  [0.34800276 0.2643283 ]
  [0.34231314 0.31423116]
  [0.39348683 0.4767775 ]
  [0.41928145 0.51065654]
  [0.35103056 0.6898283 ]
  [0.42575762 0.68491334]
  [0.6259705  0.36796194]
  [0.6240912  0.3860607 ]
  [0.8538254  0.5294291 ]
  [0.8537164  0.5221909 ]
  [0.9790322  0.5178269 ]
  [0.9826295  0.54259604]]]",[[0.2215092 0.2643283 0.9826295 0.6898283]],['person'],6.0,266,down,139.79900029840292,"(445, 190)","(503, 343)","(449, 496)",push_ups.mp4
15:44:43,"[[[0.23273623 0.43562457]
  [0.22435659 0.41879267]
  [0.2241181  0.42804557]
  [0.25040516 0.3564393 ]
  [0.24326262 0.37147707]
  [0.3439467  0.29772222]
  [0.33212534 0.30351788]
  [0.39201978 0.45427436]
  [0.38320822 0.49170813]
  [0.35042322 0.6940197 ]
  [0.3659453  0.6805002 ]
  [0.6246545  0.39541626]
  [0.6211229  0.40966433]
  [0.8695395  0.5480935 ]
  [0.85868764 0.5505782 ]
  [0.9760797  0.517903  ]
  [0.9733099  0.5318162 ]]]",[[0.2241181  0.29772222 0.9760797  0.6940197 ]],['person'],6.0,267,down,134.5126715639858,"(440, 214)","(501, 327)","(448, 499)",push_ups.mp4
15:44:43,"[[[0.22830248 0.46908423]
  [0.21975753 0.44993758]
  [0.22121295 0.4555694 ]
  [0.24616121 0.39717126]
  [0.24140735 0.4138199 ]
  [0.33756602 0.32371292]
  [0.33083466 0.33347082]
  [0.3798163  0.45858508]
  [0.36172044 0.51052624]
  [0.3490086  0.7009697 ]
  [0.3571583  0.69383156]
  [0.6236091  0.42145592]
  [0.62423795 0.4350396 ]
  [0.86428213 0.5635204 ]
  [0.8557597  0.56349766]
  [0.9692276  0.52547866]
  [0.97210896 0.5347912 ]]]",[[0.21975753 0.32371292 0.97210896 0.7009697 ]],['person'],6.0,268,down,134.5126715639858,"(432, 233)",,"(446, 504)",push_ups.mp4
15:44:43,"[[[0.21085393 0.550431  ]
  [0.20821089 0.5167152 ]
  [0.20587741 0.5305467 ]
  [0.23454663 0.44957075]
  [0.21422604 0.46427876]
  [0.29481712 0.3922127 ]
  [0.28725114 0.42598847]
  [0.3480073  0.35070744]
  [0.40544653 0.49886736]
  [0.34954    0.705899  ]
  [0.35842714 0.6921075 ]
  [0.6243425  0.4447182 ]
  [0.6240844  0.45492783]
  [0.86301154 0.5726252 ]
  [0.8543666  0.5896539 ]
  [0.9673267  0.5266012 ]
  [0.84631664 0.6309308 ]]]",[[0.20587741 0.35070744 0.9673267  0.705899  ]],['person'],6.5,269,up,66.64167065240284,"(377, 282)","(445, 252)","(447, 508)",push_ups.mp4
15:44:43,"[[[ 0.22465159  0.5789402 ]
  [ 0.21997324  0.5591511 ]
  [ 0.21677624  0.55965126]
  [ 0.22632012  0.5100504 ]
  [ 0.22013004  0.51888144]
  [ 0.2725024   0.4656545 ]
  [ 0.27877614  0.5019647 ]
  [ 0.3427771   0.35088843]
  [ 0.3530249   0.5564296 ]
  [ 0.3496414   0.69761074]
  [ 0.35072836  0.6988334 ]
  [ 0.61172575  0.46067095]
  [ 0.609849    0.47204295]
  [ 0.86477333  0.5830374 ]
  [ 0.85292244  0.58884734]
  [ 0.9651626   0.52999425]
  [-1.         -1.        ]]]",[[0.21677624 0.35088843 0.9651626  0.6988334 ]],['person'],6.5,270,up,49.378820076629864,"(348, 335)","(438, 252)","(447, 502)",push_ups.mp4
15:44:43,"[[[0.21388967 0.60385936]
  [0.20059972 0.5781213 ]
  [0.20470254 0.59095   ]
  [0.20132545 0.5203225 ]
  [0.21060403 0.5248432 ]
  [0.2528364  0.4707286 ]
  [0.26083082 0.49131063]
  [0.34130013 0.3593127 ]
  [0.3565228  0.54550904]
  [0.34977257 0.69554484]
  [0.35594207 0.6904872 ]
  [0.6039197  0.48615634]
  [0.6068859  0.49384204]
  [0.8807029  0.586052  ]
  [0.85466605 0.57642496]
  [0.9674598  0.5389353 ]
  [0.96508783 0.53385705]]]",[[0.20059972 0.3593127  0.9674598  0.69554484]],['person'],6.5,271,up,57.305419435352185,"(323, 338)","(436, 258)","(447, 500)",push_ups.mp4
15:44:43,"[[[0.2175275  0.6066722 ]
  [0.20745704 0.5934724 ]
  [0.20887928 0.5938542 ]
  [0.21045716 0.5381654 ]
  [0.2098473  0.5423973 ]
  [0.2531173  0.50038725]
  [0.2611959  0.5242311 ]
  [0.34450015 0.36462364]
  [0.35090274 0.56436586]
  [0.349205   0.69385314]
  [0.3508933  0.69078374]
  [0.59728765 0.49867293]
  [0.59932625 0.50539875]
  [0.89459723 0.6113407 ]
  [0.8518574  0.5742547 ]
  [0.96973866 0.54281676]
  [0.9683191  0.54220444]]]",[[0.20745704 0.36462364 0.96973866 0.69385314]],['person'],6.5,272,up,51.500444715766236,"(323, 360)","(440, 262)","(446, 499)",push_ups.mp4
15:44:43,"[[[0.21435414 0.6013957 ]
  [0.20707543 0.58756554]
  [0.2082238  0.58712906]
  [0.21130912 0.5379357 ]
  [0.21048184 0.54022884]
  [0.24288444 0.50871485]
  [0.2572074  0.52562696]
  [0.34308773 0.5337944 ]
  [0.3557088  0.56184715]
  [0.34926552 0.6951861 ]
  [0.35097802 0.6920283 ]
  [0.59719384 0.5290339 ]
  [0.59703064 0.5241015 ]
  [0.8963999  0.6268748 ]
  [0.850367   0.5755351 ]
  [0.97138    0.55556625]
  [0.969079   0.54534554]]]",[[0.20707543 0.50871485 0.97138    0.6951861 ]],['person'],6.5,273,up,51.500444715766236,"(310, 366)",,"(447, 500)",push_ups.mp4
